ARRIVAL_DELAY,DEPARTURE_DELAY,ARRIVAL_DELAY_hr,DEPARTURE_DELAY_hr
-25.0,0.0,-0.4166666666666667,0.0
-18.0,-8.0,-0.3,-0.13333333333333333
-12.0,-4.0,-0.2,-0.06666666666666667
-8.0,5.0,-0.13333333333333333,0.08333333333333333
-22.0,-2.0,-0.36666666666666664,-0.03333333333333333
13.0,16.0,0.21666666666666667,0.26666666666666666
-13.0,-2.0,-0.21666666666666667,-0.03333333333333333
5.0,9.0,0.08333333333333333,0.15
-25.0,7.0,-0.4166666666666667,0.11666666666666667
-16.0,-2.0,-0.26666666666666666,-0.03333333333333333
-18.0,3.0,-0.3,0.05
31.0,42.0,0.5166666666666667,0.7
-22.0,-5.0,-0.36666666666666664,-0.08333333333333333
-12.0,-2.0,-0.2,-0.03333333333333333
24.0,18.0,0.4,0.3
17.0,36.0,0.2833333333333333,0.6
-24.0,3.0,-0.4,0.05
-11.0,-3.0,-0.18333333333333332,-0.05
-9.0,-12.0,-0.15,-0.2
-19.0,-2.0,-0.31666666666666665,-0.03333333333333333
8.0,0.0,0.13333333333333333,0.0
-11.0,-1.0,-0.18333333333333332,-0.016666666666666666
19.0,-4.0,0.31666666666666665,-0.06666666666666667
125.0,149.0,2.0833333333333335,2.4833333333333334
-8.0,-5.0,-0.13333333333333333,-0.08333333333333333
-29.0,-1.0,-0.48333333333333334,-0.016666666666666666
-20.0,-3.0,-0.3333333333333333,-0.05
-28.0,-3.0,-0.4666666666666667,-0.05
-16.0,-2.0,-0.26666666666666666,-0.03333333333333333
-10.0,12.0,-0.16666666666666666,0.2
-3.0,0.0,-0.05,0.0
-40.0,2.0,-0.6666666666666666,0.03333333333333333
-17.0,2.0,-0.2833333333333333,0.03333333333333333
1.0,-4.0,0.016666666666666666,-0.06666666666666667
12.0,13.0,0.2,0.21666666666666667
-3.0,27.0,-0.05,0.45
-22.0,-6.0,-0.36666666666666664,-0.1
6.0,16.0,0.1,0.26666666666666666
-23.0,-5.0,-0.38333333333333336,-0.08333333333333333
-15.0,4.0,-0.25,0.06666666666666667
-4.0,-5.0,-0.06666666666666667,-0.08333333333333333
-30.0,-7.0,-0.5,-0.11666666666666667
-4.0,-3.0,-0.06666666666666667,-0.05
-20.0,-7.0,-0.3333333333333333,-0.11666666666666667
-13.0,11.0,-0.21666666666666667,0.18333333333333332
-6.0,-3.0,-0.1,-0.05
1.0,14.0,0.016666666666666666,0.23333333333333334
-31.0,-1.0,-0.5166666666666667,-0.016666666666666666
-19.0,-7.0,-0.31666666666666665,-0.11666666666666667
-7.0,3.0,-0.11666666666666667,0.05
-15.0,-8.0,-0.25,-0.13333333333333333
-13.0,5.0,-0.21666666666666667,0.08333333333333333
-16.0,-1.0,-0.26666666666666666,-0.016666666666666666
-18.0,12.0,-0.3,0.2
-4.0,27.0,-0.06666666666666667,0.45
-31.0,-1.0,-0.5166666666666667,-0.016666666666666666
60.0,2.0,1.0,0.03333333333333333
-32.0,-6.0,-0.5333333333333333,-0.1
-31.0,-7.0,-0.5166666666666667,-0.11666666666666667
-14.0,-1.0,-0.23333333333333334,-0.016666666666666666
1.0,41.0,0.016666666666666666,0.6833333333333333
-4.0,2.0,-0.06666666666666667,0.03333333333333333
-16.0,8.0,-0.26666666666666666,0.13333333333333333
-28.0,-8.0,-0.4666666666666667,-0.13333333333333333
-21.0,3.0,-0.35,0.05
12.0,20.0,0.2,0.3333333333333333
0.0,-1.0,0.0,-0.016666666666666666
-10.0,-10.0,-0.16666666666666666,-0.16666666666666666
-11.0,-4.0,-0.18333333333333332,-0.06666666666666667
8.0,-1.0,0.13333333333333333,-0.016666666666666666
-13.0,-6.0,-0.21666666666666667,-0.1
-9.0,-2.0,-0.15,-0.03333333333333333
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
7.0,20.0,0.11666666666666667,0.3333333333333333
4.0,23.0,0.06666666666666667,0.38333333333333336
123.0,137.0,2.05,2.283333333333333
-10.0,-3.0,-0.16666666666666666,-0.05
-11.0,-5.0,-0.18333333333333332,-0.08333333333333333
-7.0,7.0,-0.11666666666666667,0.11666666666666667
-21.0,-1.0,-0.35,-0.016666666666666666
-5.0,-4.0,-0.08333333333333333,-0.06666666666666667
-27.0,-10.0,-0.45,-0.16666666666666666
1.0,-4.0,0.016666666666666666,-0.06666666666666667
-15.0,-7.0,-0.25,-0.11666666666666667
-23.0,-11.0,-0.38333333333333336,-0.18333333333333332
-16.0,-2.0,-0.26666666666666666,-0.03333333333333333
-8.0,-1.0,-0.13333333333333333,-0.016666666666666666
-6.0,1.0,-0.1,0.016666666666666666
-17.0,-3.0,-0.2833333333333333,-0.05
-21.0,-7.0,-0.35,-0.11666666666666667
-8.0,-9.0,-0.13333333333333333,-0.15
-13.0,-4.0,-0.21666666666666667,-0.06666666666666667
-1.0,-4.0,-0.016666666666666666,-0.06666666666666667
-19.0,-4.0,-0.31666666666666665,-0.06666666666666667
-16.0,-6.0,-0.26666666666666666,-0.1
-17.0,-6.0,-0.2833333333333333,-0.1
-9.0,-5.0,-0.15,-0.08333333333333333
-18.0,8.0,-0.3,0.13333333333333333
6.0,15.0,0.1,0.25
-5.0,10.0,-0.08333333333333333,0.16666666666666666
0.0,-7.0,0.0,-0.11666666666666667
-7.0,0.0,-0.11666666666666667,0.0
-18.0,-6.0,-0.3,-0.1
5.0,-8.0,0.08333333333333333,-0.13333333333333333
-13.0,-5.0,-0.21666666666666667,-0.08333333333333333
-9.0,-8.0,-0.15,-0.13333333333333333
-14.0,-5.0,-0.23333333333333334,-0.08333333333333333
13.0,21.0,0.21666666666666667,0.35
-17.0,-8.0,-0.2833333333333333,-0.13333333333333333
-5.0,-5.0,-0.08333333333333333,-0.08333333333333333
-18.0,-1.0,-0.3,-0.016666666666666666
-3.0,5.0,-0.05,0.08333333333333333
-6.0,6.0,-0.1,0.1
-11.0,-5.0,-0.18333333333333332,-0.08333333333333333
-15.0,-7.0,-0.25,-0.11666666666666667
-12.0,-8.0,-0.2,-0.13333333333333333
-25.0,1.0,-0.4166666666666667,0.016666666666666666
-17.0,0.0,-0.2833333333333333,0.0
-14.0,0.0,-0.23333333333333334,0.0
-3.0,5.0,-0.05,0.08333333333333333
-10.0,-6.0,-0.16666666666666666,-0.1
-7.0,16.0,-0.11666666666666667,0.26666666666666666
-9.0,-1.0,-0.15,-0.016666666666666666
-27.0,7.0,-0.45,0.11666666666666667
-9.0,5.0,-0.15,0.08333333333333333
11.0,19.0,0.18333333333333332,0.31666666666666665
-14.0,-3.0,-0.23333333333333334,-0.05
-20.0,-6.0,-0.3333333333333333,-0.1
-8.0,-2.0,-0.13333333333333333,-0.03333333333333333
-21.0,-3.0,-0.35,-0.05
-15.0,-2.0,-0.25,-0.03333333333333333
-20.0,-3.0,-0.3333333333333333,-0.05
-6.0,-4.0,-0.1,-0.06666666666666667
-14.0,13.0,-0.23333333333333334,0.21666666666666667
-12.0,6.0,-0.2,0.1
-31.0,-6.0,-0.5166666666666667,-0.1
-30.0,-11.0,-0.5,-0.18333333333333332
-16.0,-5.0,-0.26666666666666666,-0.08333333333333333
-25.0,3.0,-0.4166666666666667,0.05
-25.0,0.0,-0.4166666666666667,0.0
4.0,3.0,0.06666666666666667,0.05
12.0,4.0,0.2,0.06666666666666667
-16.0,5.0,-0.26666666666666666,0.08333333333333333
-11.0,-5.0,-0.18333333333333332,-0.08333333333333333
-26.0,3.0,-0.43333333333333335,0.05
-31.0,-1.0,-0.5166666666666667,-0.016666666666666666
-15.0,0.0,-0.25,0.0
11.0,-6.0,0.18333333333333332,-0.1
-9.0,0.0,-0.15,0.0
-18.0,-4.0,-0.3,-0.06666666666666667
-8.0,12.0,-0.13333333333333333,0.2
5.0,-2.0,0.08333333333333333,-0.03333333333333333
-10.0,4.0,-0.16666666666666666,0.06666666666666667
-27.0,0.0,-0.45,0.0
-12.0,1.0,-0.2,0.016666666666666666
2.0,3.0,0.03333333333333333,0.05
-7.0,2.0,-0.11666666666666667,0.03333333333333333
-14.0,0.0,-0.23333333333333334,0.0
-4.0,11.0,-0.06666666666666667,0.18333333333333332
-28.0,-2.0,-0.4666666666666667,-0.03333333333333333
-35.0,-3.0,-0.5833333333333334,-0.05
3.0,4.0,0.05,0.06666666666666667
17.0,20.0,0.2833333333333333,0.3333333333333333
-15.0,-1.0,-0.25,-0.016666666666666666
-5.0,-4.0,-0.08333333333333333,-0.06666666666666667
4.0,14.0,0.06666666666666667,0.23333333333333334
-10.0,-4.0,-0.16666666666666666,-0.06666666666666667
24.0,22.0,0.4,0.36666666666666664
28.0,29.0,0.4666666666666667,0.48333333333333334
-1.0,-7.0,-0.016666666666666666,-0.11666666666666667
-18.0,-9.0,-0.3,-0.15
-2.0,9.0,-0.03333333333333333,0.15
-15.0,3.0,-0.25,0.05
-3.0,0.0,-0.05,0.0
-18.0,0.0,-0.3,0.0
-22.0,-7.0,-0.36666666666666664,-0.11666666666666667
-14.0,-2.0,-0.23333333333333334,-0.03333333333333333
-8.0,-1.0,-0.13333333333333333,-0.016666666666666666
-8.0,-9.0,-0.13333333333333333,-0.15
-9.0,6.0,-0.15,0.1
-34.0,-7.0,-0.5666666666666667,-0.11666666666666667
18.0,4.0,0.3,0.06666666666666667
4.0,11.0,0.06666666666666667,0.18333333333333332
12.0,1.0,0.2,0.016666666666666666
1.0,8.0,0.016666666666666666,0.13333333333333333
-24.0,10.0,-0.4,0.16666666666666666
-27.0,0.0,-0.45,0.0
-24.0,-17.0,-0.4,-0.2833333333333333
-5.0,-7.0,-0.08333333333333333,-0.11666666666666667
-14.0,-2.0,-0.23333333333333334,-0.03333333333333333
-18.0,-5.0,-0.3,-0.08333333333333333
-3.0,-8.0,-0.05,-0.13333333333333333
-9.0,18.0,-0.15,0.3
-1.0,12.0,-0.016666666666666666,0.2
4.0,2.0,0.06666666666666667,0.03333333333333333
-17.0,-2.0,-0.2833333333333333,-0.03333333333333333
-17.0,5.0,-0.2833333333333333,0.08333333333333333
58.0,65.0,0.9666666666666667,1.0833333333333333
-5.0,9.0,-0.08333333333333333,0.15
-16.0,-4.0,-0.26666666666666666,-0.06666666666666667
-30.0,-11.0,-0.5,-0.18333333333333332
-13.0,0.0,-0.21666666666666667,0.0
-10.0,-17.0,-0.16666666666666666,-0.2833333333333333
-25.0,-6.0,-0.4166666666666667,-0.1
-6.0,-3.0,-0.1,-0.05
-6.0,-2.0,-0.1,-0.03333333333333333
-1.0,-8.0,-0.016666666666666666,-0.13333333333333333
-12.0,-2.0,-0.2,-0.03333333333333333
-22.0,0.0,-0.36666666666666664,0.0
-13.0,-5.0,-0.21666666666666667,-0.08333333333333333
-5.0,-6.0,-0.08333333333333333,-0.1
-9.0,5.0,-0.15,0.08333333333333333
-5.0,-6.0,-0.08333333333333333,-0.1
-9.0,-5.0,-0.15,-0.08333333333333333
5.0,-2.0,0.08333333333333333,-0.03333333333333333
1.0,-3.0,0.016666666666666666,-0.05
-11.0,3.0,-0.18333333333333332,0.05
-23.0,0.0,-0.38333333333333336,0.0
-9.0,0.0,-0.15,0.0
-12.0,-2.0,-0.2,-0.03333333333333333
-32.0,-4.0,-0.5333333333333333,-0.06666666666666667
3.0,3.0,0.05,0.05
-17.0,-6.0,-0.2833333333333333,-0.1
-1.0,8.0,-0.016666666666666666,0.13333333333333333
-9.0,-6.0,-0.15,-0.1
-5.0,-3.0,-0.08333333333333333,-0.05
-14.0,-4.0,-0.23333333333333334,-0.06666666666666667
4.0,-4.0,0.06666666666666667,-0.06666666666666667
-27.0,-4.0,-0.45,-0.06666666666666667
-9.0,5.0,-0.15,0.08333333333333333
-2.0,1.0,-0.03333333333333333,0.016666666666666666
-23.0,-6.0,-0.38333333333333336,-0.1
-4.0,-2.0,-0.06666666666666667,-0.03333333333333333
-6.0,-2.0,-0.1,-0.03333333333333333
7.0,-6.0,0.11666666666666667,-0.1
-7.0,-6.0,-0.11666666666666667,-0.1
9.0,17.0,0.15,0.2833333333333333
-5.0,-3.0,-0.08333333333333333,-0.05
6.0,26.0,0.1,0.43333333333333335
-25.0,0.0,-0.4166666666666667,0.0
-29.0,-9.0,-0.48333333333333334,-0.15
0.0,7.0,0.0,0.11666666666666667
4.0,0.0,0.06666666666666667,0.0
-19.0,-7.0,-0.31666666666666665,-0.11666666666666667
-26.0,-4.0,-0.43333333333333335,-0.06666666666666667
19.0,30.0,0.31666666666666665,0.5
-4.0,1.0,-0.06666666666666667,0.016666666666666666
-11.0,10.0,-0.18333333333333332,0.16666666666666666
-5.0,1.0,-0.08333333333333333,0.016666666666666666
-5.0,-6.0,-0.08333333333333333,-0.1
-11.0,-5.0,-0.18333333333333332,-0.08333333333333333
48.0,61.0,0.8,1.0166666666666666
-27.0,2.0,-0.45,0.03333333333333333
-18.0,-7.0,-0.3,-0.11666666666666667
19.0,27.0,0.31666666666666665,0.45
-12.0,-6.0,-0.2,-0.1
-1.0,1.0,-0.016666666666666666,0.016666666666666666
-2.0,13.0,-0.03333333333333333,0.21666666666666667
-14.0,-4.0,-0.23333333333333334,-0.06666666666666667
79.0,89.0,1.3166666666666667,1.4833333333333334
9.0,12.0,0.15,0.2
59.0,80.0,0.9833333333333333,1.3333333333333333
-5.0,0.0,-0.08333333333333333,0.0
27.0,36.0,0.45,0.6
-19.0,-6.0,-0.31666666666666665,-0.1
1.0,-1.0,0.016666666666666666,-0.016666666666666666
-11.0,-3.0,-0.18333333333333332,-0.05
-10.0,19.0,-0.16666666666666666,0.31666666666666665
-6.0,-4.0,-0.1,-0.06666666666666667
22.0,32.0,0.36666666666666664,0.5333333333333333
-2.0,3.0,-0.03333333333333333,0.05
7.0,4.0,0.11666666666666667,0.06666666666666667
-28.0,-5.0,-0.4666666666666667,-0.08333333333333333
1.0,6.0,0.016666666666666666,0.1
5.0,3.0,0.08333333333333333,0.05
4.0,0.0,0.06666666666666667,0.0
-13.0,-6.0,-0.21666666666666667,-0.1
-8.0,-1.0,-0.13333333333333333,-0.016666666666666666
4.0,11.0,0.06666666666666667,0.18333333333333332
18.0,4.0,0.3,0.06666666666666667
-14.0,-2.0,-0.23333333333333334,-0.03333333333333333
-2.0,0.0,-0.03333333333333333,0.0
-4.0,2.0,-0.06666666666666667,0.03333333333333333
21.0,-1.0,0.35,-0.016666666666666666
2.0,14.0,0.03333333333333333,0.23333333333333334
8.0,2.0,0.13333333333333333,0.03333333333333333
7.0,1.0,0.11666666666666667,0.016666666666666666
-9.0,-1.0,-0.15,-0.016666666666666666
-21.0,-8.0,-0.35,-0.13333333333333333
-2.0,9.0,-0.03333333333333333,0.15
6.0,3.0,0.1,0.05
-16.0,0.0,-0.26666666666666666,0.0
-24.0,0.0,-0.4,0.0
-6.0,-2.0,-0.1,-0.03333333333333333
6.0,-1.0,0.1,-0.016666666666666666
7.0,-5.0,0.11666666666666667,-0.08333333333333333
-2.0,-6.0,-0.03333333333333333,-0.1
-14.0,-3.0,-0.23333333333333334,-0.05
-7.0,-7.0,-0.11666666666666667,-0.11666666666666667
-11.0,-7.0,-0.18333333333333332,-0.11666666666666667
3.0,-2.0,0.05,-0.03333333333333333
-15.0,-7.0,-0.25,-0.11666666666666667
-1.0,7.0,-0.016666666666666666,0.11666666666666667
-20.0,-7.0,-0.3333333333333333,-0.11666666666666667
-5.0,3.0,-0.08333333333333333,0.05
48.0,52.0,0.8,0.8666666666666667
11.0,6.0,0.18333333333333332,0.1
15.0,27.0,0.25,0.45
-13.0,6.0,-0.21666666666666667,0.1
-3.0,4.0,-0.05,0.06666666666666667
-2.0,-5.0,-0.03333333333333333,-0.08333333333333333
-7.0,-5.0,-0.11666666666666667,-0.08333333333333333
-23.0,7.0,-0.38333333333333336,0.11666666666666667
-21.0,-11.0,-0.35,-0.18333333333333332
5.0,3.0,0.08333333333333333,0.05
-14.0,-1.0,-0.23333333333333334,-0.016666666666666666
0.0,11.0,0.0,0.18333333333333332
22.0,17.0,0.36666666666666664,0.2833333333333333
-8.0,-2.0,-0.13333333333333333,-0.03333333333333333
11.0,-6.0,0.18333333333333332,-0.1
127.0,122.0,2.1166666666666667,2.033333333333333
2.0,1.0,0.03333333333333333,0.016666666666666666
-9.0,0.0,-0.15,0.0
-14.0,-1.0,-0.23333333333333334,-0.016666666666666666
17.0,-6.0,0.2833333333333333,-0.1
-7.0,0.0,-0.11666666666666667,0.0
8.0,6.0,0.13333333333333333,0.1
-1.0,0.0,-0.016666666666666666,0.0
53.0,49.0,0.8833333333333333,0.8166666666666667
15.0,3.0,0.25,0.05
-4.0,-7.0,-0.06666666666666667,-0.11666666666666667
0.0,-8.0,0.0,-0.13333333333333333
-1.0,-4.0,-0.016666666666666666,-0.06666666666666667
7.0,-7.0,0.11666666666666667,-0.11666666666666667
12.0,17.0,0.2,0.2833333333333333
0.0,-5.0,0.0,-0.08333333333333333
-10.0,7.0,-0.16666666666666666,0.11666666666666667
16.0,5.0,0.26666666666666666,0.08333333333333333
-5.0,-4.0,-0.08333333333333333,-0.06666666666666667
9.0,10.0,0.15,0.16666666666666666
11.0,12.0,0.18333333333333332,0.2
-26.0,-5.0,-0.43333333333333335,-0.08333333333333333
68.0,58.0,1.1333333333333333,0.9666666666666667
42.0,7.0,0.7,0.11666666666666667
20.0,29.0,0.3333333333333333,0.48333333333333334
-10.0,-8.0,-0.16666666666666666,-0.13333333333333333
-5.0,-1.0,-0.08333333333333333,-0.016666666666666666
14.0,2.0,0.23333333333333334,0.03333333333333333
-19.0,5.0,-0.31666666666666665,0.08333333333333333
26.0,1.0,0.43333333333333335,0.016666666666666666
-11.0,2.0,-0.18333333333333332,0.03333333333333333
74.0,82.0,1.2333333333333334,1.3666666666666667
0.0,-4.0,0.0,-0.06666666666666667
-10.0,-2.0,-0.16666666666666666,-0.03333333333333333
1.0,-6.0,0.016666666666666666,-0.1
4.0,-3.0,0.06666666666666667,-0.05
29.0,24.0,0.48333333333333334,0.4
48.0,49.0,0.8,0.8166666666666667
-8.0,4.0,-0.13333333333333333,0.06666666666666667
16.0,-2.0,0.26666666666666666,-0.03333333333333333
6.0,-5.0,0.1,-0.08333333333333333
-14.0,-6.0,-0.23333333333333334,-0.1
28.0,18.0,0.4666666666666667,0.3
-3.0,-6.0,-0.05,-0.1
3.0,0.0,0.05,0.0
39.0,38.0,0.65,0.6333333333333333
-1.0,1.0,-0.016666666666666666,0.016666666666666666
25.0,38.0,0.4166666666666667,0.6333333333333333
0.0,1.0,0.0,0.016666666666666666
10.0,16.0,0.16666666666666666,0.26666666666666666
-2.0,-5.0,-0.03333333333333333,-0.08333333333333333
6.0,-3.0,0.1,-0.05
-6.0,13.0,-0.1,0.21666666666666667
16.0,-1.0,0.26666666666666666,-0.016666666666666666
-13.0,-7.0,-0.21666666666666667,-0.11666666666666667
-6.0,-4.0,-0.1,-0.06666666666666667
-5.0,-6.0,-0.08333333333333333,-0.1
7.0,21.0,0.11666666666666667,0.35
9.0,3.0,0.15,0.05
-11.0,-5.0,-0.18333333333333332,-0.08333333333333333
0.0,25.0,0.0,0.4166666666666667
10.0,6.0,0.16666666666666666,0.1
6.0,6.0,0.1,0.1
14.0,3.0,0.23333333333333334,0.05
1.0,3.0,0.016666666666666666,0.05
2.0,-3.0,0.03333333333333333,-0.05
-1.0,1.0,-0.016666666666666666,0.016666666666666666
3.0,-8.0,0.05,-0.13333333333333333
13.0,-4.0,0.21666666666666667,-0.06666666666666667
3.0,-5.0,0.05,-0.08333333333333333
23.0,2.0,0.38333333333333336,0.03333333333333333
36.0,25.0,0.6,0.4166666666666667
34.0,20.0,0.5666666666666667,0.3333333333333333
3.0,-6.0,0.05,-0.1
15.0,11.0,0.25,0.18333333333333332
-3.0,-3.0,-0.05,-0.05
4.0,-2.0,0.06666666666666667,-0.03333333333333333
17.0,-1.0,0.2833333333333333,-0.016666666666666666
4.0,-4.0,0.06666666666666667,-0.06666666666666667
4.0,-2.0,0.06666666666666667,-0.03333333333333333
48.0,61.0,0.8,1.0166666666666666
35.0,5.0,0.5833333333333334,0.08333333333333333
17.0,8.0,0.2833333333333333,0.13333333333333333
4.0,5.0,0.06666666666666667,0.08333333333333333
20.0,-6.0,0.3333333333333333,-0.1
0.0,18.0,0.0,0.3
-4.0,-3.0,-0.06666666666666667,-0.05
23.0,0.0,0.38333333333333336,0.0
23.0,20.0,0.38333333333333336,0.3333333333333333
1.0,-7.0,0.016666666666666666,-0.11666666666666667
6.0,-2.0,0.1,-0.03333333333333333
-15.0,-1.0,-0.25,-0.016666666666666666
-8.0,-5.0,-0.13333333333333333,-0.08333333333333333
50.0,61.0,0.8333333333333334,1.0166666666666666
-23.0,-5.0,-0.38333333333333336,-0.08333333333333333
1.0,12.0,0.016666666666666666,0.2
35.0,48.0,0.5833333333333334,0.8
10.0,1.0,0.16666666666666666,0.016666666666666666
-21.0,-9.0,-0.35,-0.15
-12.0,-2.0,-0.2,-0.03333333333333333
-2.0,-6.0,-0.03333333333333333,-0.1
-1.0,-4.0,-0.016666666666666666,-0.06666666666666667
-7.0,11.0,-0.11666666666666667,0.18333333333333332
-30.0,-4.0,-0.5,-0.06666666666666667
-26.0,-15.0,-0.43333333333333335,-0.25
-18.0,-4.0,-0.3,-0.06666666666666667
14.0,18.0,0.23333333333333334,0.3
-25.0,-3.0,-0.4166666666666667,-0.05
-12.0,-4.0,-0.2,-0.06666666666666667
-9.0,4.0,-0.15,0.06666666666666667
-12.0,-5.0,-0.2,-0.08333333333333333
-6.0,-5.0,-0.1,-0.08333333333333333
-14.0,6.0,-0.23333333333333334,0.1
-4.0,-5.0,-0.06666666666666667,-0.08333333333333333
-18.0,-1.0,-0.3,-0.016666666666666666
-16.0,-5.0,-0.26666666666666666,-0.08333333333333333
-20.0,-3.0,-0.3333333333333333,-0.05
-11.0,-3.0,-0.18333333333333332,-0.05
-8.0,4.0,-0.13333333333333333,0.06666666666666667
-11.0,-4.0,-0.18333333333333332,-0.06666666666666667
-19.0,-3.0,-0.31666666666666665,-0.05
0.0,-5.0,0.0,-0.08333333333333333
165.0,127.0,2.75,2.1166666666666667
-17.0,-7.0,-0.2833333333333333,-0.11666666666666667
-11.0,-7.0,-0.18333333333333332,-0.11666666666666667
-4.0,-4.0,-0.06666666666666667,-0.06666666666666667
-5.0,-3.0,-0.08333333333333333,-0.05
-7.0,0.0,-0.11666666666666667,0.0
-20.0,-5.0,-0.3333333333333333,-0.08333333333333333
10.0,-1.0,0.16666666666666666,-0.016666666666666666
11.0,3.0,0.18333333333333332,0.05
-25.0,-1.0,-0.4166666666666667,-0.016666666666666666
-12.0,-3.0,-0.2,-0.05
-13.0,-8.0,-0.21666666666666667,-0.13333333333333333
-10.0,-4.0,-0.16666666666666666,-0.06666666666666667
-11.0,-4.0,-0.18333333333333332,-0.06666666666666667
-9.0,-1.0,-0.15,-0.016666666666666666
-28.0,2.0,-0.4666666666666667,0.03333333333333333
-13.0,-3.0,-0.21666666666666667,-0.05
-19.0,1.0,-0.31666666666666665,0.016666666666666666
-10.0,-3.0,-0.16666666666666666,-0.05
-12.0,1.0,-0.2,0.016666666666666666
-7.0,-7.0,-0.11666666666666667,-0.11666666666666667
1.0,-1.0,0.016666666666666666,-0.016666666666666666
-14.0,-1.0,-0.23333333333333334,-0.016666666666666666
-6.0,-4.0,-0.1,-0.06666666666666667
-14.0,0.0,-0.23333333333333334,0.0
5.0,23.0,0.08333333333333333,0.38333333333333336
-7.0,-3.0,-0.11666666666666667,-0.05
151.0,126.0,2.5166666666666666,2.1
-12.0,-7.0,-0.2,-0.11666666666666667
-22.0,-9.0,-0.36666666666666664,-0.15
-19.0,-4.0,-0.31666666666666665,-0.06666666666666667
-23.0,-5.0,-0.38333333333333336,-0.08333333333333333
-8.0,-2.0,-0.13333333333333333,-0.03333333333333333
-33.0,1.0,-0.55,0.016666666666666666
0.0,14.0,0.0,0.23333333333333334
5.0,9.0,0.08333333333333333,0.15
-3.0,-5.0,-0.05,-0.08333333333333333
-13.0,-8.0,-0.21666666666666667,-0.13333333333333333
-42.0,-5.0,-0.7,-0.08333333333333333
-21.0,-8.0,-0.35,-0.13333333333333333
-32.0,-4.0,-0.5333333333333333,-0.06666666666666667
-21.0,-1.0,-0.35,-0.016666666666666666
-17.0,0.0,-0.2833333333333333,0.0
1.0,0.0,0.016666666666666666,0.0
-7.0,9.0,-0.11666666666666667,0.15
-10.0,0.0,-0.16666666666666666,0.0
-6.0,7.0,-0.1,0.11666666666666667
-30.0,-4.0,-0.5,-0.06666666666666667
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
-22.0,-3.0,-0.36666666666666664,-0.05
-25.0,-4.0,-0.4166666666666667,-0.06666666666666667
-19.0,-7.0,-0.31666666666666665,-0.11666666666666667
154.0,128.0,2.566666666666667,2.1333333333333333
-23.0,-4.0,-0.38333333333333336,-0.06666666666666667
-19.0,-5.0,-0.31666666666666665,-0.08333333333333333
-9.0,-6.0,-0.15,-0.1
7.0,5.0,0.11666666666666667,0.08333333333333333
-31.0,-1.0,-0.5166666666666667,-0.016666666666666666
-4.0,16.0,-0.06666666666666667,0.26666666666666666
-12.0,5.0,-0.2,0.08333333333333333
-13.0,-8.0,-0.21666666666666667,-0.13333333333333333
-10.0,-11.0,-0.16666666666666666,-0.18333333333333332
-18.0,-6.0,-0.3,-0.1
-20.0,7.0,-0.3333333333333333,0.11666666666666667
-22.0,2.0,-0.36666666666666664,0.03333333333333333
-16.0,-4.0,-0.26666666666666666,-0.06666666666666667
-1.0,12.0,-0.016666666666666666,0.2
-29.0,-4.0,-0.48333333333333334,-0.06666666666666667
-12.0,-5.0,-0.2,-0.08333333333333333
-13.0,-4.0,-0.21666666666666667,-0.06666666666666667
105.0,105.0,1.75,1.75
-18.0,4.0,-0.3,0.06666666666666667
-19.0,-11.0,-0.31666666666666665,-0.18333333333333332
-19.0,0.0,-0.31666666666666665,0.0
-14.0,-6.0,-0.23333333333333334,-0.1
152.0,159.0,2.533333333333333,2.65
-9.0,-6.0,-0.15,-0.1
-10.0,-5.0,-0.16666666666666666,-0.08333333333333333
-3.0,-4.0,-0.05,-0.06666666666666667
-14.0,-5.0,-0.23333333333333334,-0.08333333333333333
-3.0,-1.0,-0.05,-0.016666666666666666
62.0,27.0,1.0333333333333334,0.45
-11.0,-2.0,-0.18333333333333332,-0.03333333333333333
-15.0,-4.0,-0.25,-0.06666666666666667
-4.0,5.0,-0.06666666666666667,0.08333333333333333
-17.0,-5.0,-0.2833333333333333,-0.08333333333333333
-28.0,-10.0,-0.4666666666666667,-0.16666666666666666
-6.0,1.0,-0.1,0.016666666666666666
144.0,147.0,2.4,2.45
-39.0,0.0,-0.65,0.0
-14.0,-8.0,-0.23333333333333334,-0.13333333333333333
5.0,-7.0,0.08333333333333333,-0.11666666666666667
-5.0,-1.0,-0.08333333333333333,-0.016666666666666666
12.0,5.0,0.2,0.08333333333333333
260.0,251.0,4.333333333333333,4.183333333333334
-30.0,0.0,-0.5,0.0
48.0,62.0,0.8,1.0333333333333334
26.0,43.0,0.43333333333333335,0.7166666666666667
-23.0,-5.0,-0.38333333333333336,-0.08333333333333333
-11.0,0.0,-0.18333333333333332,0.0
-16.0,-4.0,-0.26666666666666666,-0.06666666666666667
-14.0,1.0,-0.23333333333333334,0.016666666666666666
32.0,33.0,0.5333333333333333,0.55
-10.0,6.0,-0.16666666666666666,0.1
-18.0,-6.0,-0.3,-0.1
-18.0,-6.0,-0.3,-0.1
169.0,180.0,2.816666666666667,3.0
-14.0,-2.0,-0.23333333333333334,-0.03333333333333333
-24.0,-1.0,-0.4,-0.016666666666666666
-15.0,-2.0,-0.25,-0.03333333333333333
-9.0,6.0,-0.15,0.1
-9.0,-7.0,-0.15,-0.11666666666666667
-4.0,2.0,-0.06666666666666667,0.03333333333333333
